RouteKey,VariantNumber,AddressNo,Code,Lat,Lng,Name,Routes,Search,Status,StopID,StopType,Street,hasRamp,isWheelChair
30_1,59,390,QTB 115,10.802.276,106.644.512,Ngã ba Bình Giã,"04, 104, 145, 28",NbBG 390 CH,Đang khai thác,100264,Trụ dừng,Cộng Hòa,No,No
30_1,59,496,QTB 116,10.802.571,106.640.967,Lê Văn Huân,"04, 104, 145, 28",LVH 496 CH,Đang khai thác,100265,Trụ dừng,Cộng Hòa,No,No
30_1,59,660 (kế 592),QTB 117,10.806.313,106.636.192,Thượng Uyển,"04, 104, 145, 28",TU 660(592) CH,Đang khai thác,100266,Nhà chờ,Cộng Hòa,No,No
30_1,59,19B1,QTB 075,10.808.078,106.634.696,Mũi tàu Cộng Hòa,"04, 104, 145, 16, 23, 27, 28, 62, 65, 66",MtCH 19B1 TC,Đang khai thác,100268,Trụ dừng,Trường Chinh,No,No
30_1,59,9B,QTB 076,10.811.695,106.633.499,Hoa Kiểng Thành Hưng,"04, 104, 145, 16, 23, 27, 28, 62, 65, 66",HKTH 9B TC,Đang khai thác,100267,Nhà chờ,Trường Chinh,No,No
30_1,59,720,QTB 077,10.814.638,106.632.584,Tân Sơn,"04, 104, 145, 23, 27, 28, 62, 65, 66",TS 720 TC,Đang khai thác,100269,Nhà chờ,Trường Chinh,No,No
30_1,59,792 (25/19),QTB 078,10.817.541,106.631.691,Siêu thị Coop Mart Thắng Lợi,"04, 104, 145, 23, 27, 28, 62, 65, 66",StCMTL 792( TC,Đang khai thác,100270,Nhà chờ,Trường Chinh,No,No
30_1,59,906,QTB 079,10.821.644,106.630.447,Khu Công Nghiệp tân Bình,"04, 104, 13, 145, 23, 27, 32, 41, 61-8, 62, 65, 66, 94, 95",KCNtB 906 TC,Đang khai thác,100271,Nhà chờ,Trường Chinh,No,No
30_1,59,1/17A,Q12 128,1.082.673,106.626.096,Thiên Hòa,"04, 104, 145, 23, 27, 41, 61-8, 62, 65, 66",TH 1/17A TC,Đang khai thác,100272,Nhà chờ,Trường Chinh,No,No
30_1,59,189/4,Q12 129,1.082.868,106.624.594,Siêu thị Chợ Lớn,"04, 104, 13, 145, 27, 41, 65, 66, 94",StCL 189/4 TC,Đang khai thác,100273,Nhà chờ,Trường Chinh,No,No
30_1,59,258,Q12 130,10.832.547,106.622.116,Chùa Vĩnh Phước,"04, 104, 145, 27, 41, 65, 66",CVP 258 TC,Đang khai thác,100274,Nhà chờ,Trường Chinh,No,No
30_1,59,408,Q12 132,1.083.514,106.620.464,Chùa Lạc Quang,"04, 104, 145, 27, 41, 65, 66",CLQ 408 TC,Đang khai thác,100275,Nhà chờ,Trường Chinh,No,No
30_1,59,640,Q12 131,1.083.819,106.618.495,Bitis,"04, 104, 145, 27, 41, 65, 66",B 640 TC,Đang khai thác,100277,Nhà chờ,Trường Chinh,No,No
30_1,59,774A,Q12 133,10.841.436,106.616.457,Chợ Chiều,"04, 104, 145, 27, 41, 65, 66",CC 774A TC,Đang khai thác,100276,Nhà chờ,Trường Chinh,No,No
30_1,59,116,Q12 122,10.844.971,106.614.026,Bến xe An Sương,"04, 104, 122, 13, 145, 24, 27, 60-1, 65, 66, 71, 74, 85",BxAS 116 Ql22,Đang khai thác,1001115,Trụ dừng,Quốc lộ 22,No,No
30_1,59,2,Q12 125,10.850.034,106.610.845,Cây xăng Quân Đội,"122, 145, 24, 71, 74, 85",CxQD 2 Ql22,Đang khai thác,1001151,Trụ dừng,Quốc lộ 22,No,No
30_1,59,Kế cảnh sát giao thông số 5,Q12 126,10.851.009,106.610.186,Cảnh sát giao thông số 5,"145, 24, 71, 74, 85",Csgts5 Kcsgts5 Ql22,Đang khai thác,1001689,Trụ dừng,Quốc lộ 22,No,No
30_1,59,Trung tâm văn hóa Quận 12,Q12 127,1.085.466,106.607.863,Trung tâm văn hóa Quận 12,"122, 13, 145, 24, 71, 74, 85, 94",TtvhQ12 TtvhQ12 Ql22,Đang khai thác,1001152,Nhà chờ,Quốc lộ 22,No,No
30_1,59,Hông Trung tâm văn hóa Quận 12,Q12 156,10.855.634,106.607.578,Trung tâm Văn hóa quận 12,"145, 24, 48",TtVhq12 HTtvhQ12 NAT,Đang khai thác,1001690,Nhà chờ,Nguyễn Ảnh Thủ,No,No
30_1,59,8,Q12 157,10.857.552,106.608.839,Trường Cao đẳng Giao thông vận tải,"145, 24, 48",TCdGtvt 8 NAT,Đang khai thác,1001691,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,59,349,Q12 158,10.859.981,106.610.422,Nhà thờ Trung Chánh,"145, 24, 48",NtTC 349 NAT,Đang khai thác,1001692,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,59,7,Q12 159,10.862.873,106.612.412,Chợ Vạn Hạnh,"145, 24, 48",CVH 7 NAT,Đang khai thác,1001693,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,59,1C,Q12 160,10.865.112,106.614.016,Nhà sách Nguyễn Hữu Cầu,"145, 24, 48",NsNHC 1C NAT,Đang khai thác,1001694,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,59,Lô A4D,Q12 161,10.867.625,106.615.899,Ngã 3 Bầu,"145, 18",N3B LA NAT,Đang khai thác,1001695,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,59,772,Q12 162,10.869.577,106.617.981,Trạm y tế,"145, 18",Tyt 772 NAT,Đang khai thác,1001696,Ô sơn,Nguyễn Ảnh Thủ,No,No
30_1,59,927,Q12 163,10.871.676,106.619.911,Trung tâm y tế Quận 12,"145, 18",TtytQ12 927 NAT,Đang khai thác,1001698,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,59,785,Q12 164,1.087.539,106.623.355,Quán Năm Lửa,"145, 18",QNL 785 NAT,Đang khai thác,1001697,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,59,753,Q12 165,10.878.219,106.625.812,Ngã tư Nước đá,"145, 18",NtNd 753 NAT,Đang khai thác,1001699,Ô sơn,Nguyễn Ảnh Thủ,No,No
30_1,59,Trường Nguyễn Trãi,Q12 166,1.088.118,106.627.995,Trường tiểu học Nguyễn Trãi,"145, 18",TthNT TNT NAT,Đang khai thác,1001700,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,59,581-577,Q12 167,10.882.892,106.630.087,Ngã 3 Đông Quang,"145, 18",N3DQ 581-577 NAT,Đang khai thác,1001703,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,59,46/8,Q12 168,10.880.437,106.634.513,Cây xăng Hiệp Thành,"145, 18",CxHT 46/8 NAT,Đang khai thác,1001701,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,59,86H,Q12 169,10.879.073,106.636.975,Cửa hàng Ngọc Sơn,"145, 18",ChNS 86H NAT,Đang khai thác,1001704,Ô sơn,Nguyễn Ảnh Thủ,No,No
30_1,59,425,Q12 170,10.878.066,106.638.708,Công an Hiệp Thành,"145, 18",CaHT 425 NAT,Đang khai thác,1001702,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,59,296,Q12 171,10.877.192,106.640.645,Ngân hàng Agribank,"145, 18",NhA 296 NAT,Đang khai thác,1001706,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,59,BÃI XE HIỆP THÀNH,BX34,10.877.449.989.319,10.664.203.643.799,Hiệp Thành,"145, 146, 18, 48",HT BXHT NAT,Đang khai thác,1001615,Bến xe,Nguyễn Ảnh Thủ,Yes,Yes
30_1,60,BÃI XE HIỆP THÀNH,BX34,10.877.449.989.319,10.664.203.643.799,Hiệp Thành,"145, 146, 18, 48",HT BXHT NAT,Đang khai thác,2001615,Bến xe,Nguyễn Ảnh Thủ,Yes,Yes
30_1,60,Trường Mau giáo Họa Mi 2,Q12 176,10.877.224,106.641.283,Ngân hàng Agribank,"145, 18, 48",NhA TMgHM2 NAT,Đang khai thác,2001618,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,60,NVH Lao động Q.12,Q12 177,10.879.062,106.637.265,NVH Lao động Quận 12,"145, 18",NLdQ12 NLdQ NAT,Đang khai thác,2001620,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,60,442,Q12 178,10.880.495,106.634.685,Thiệp Cưới,"145, 18",TC 442 NAT,Đang khai thác,2001622,Ô sơn,Nguyễn Ảnh Thủ,No,No
30_1,60,466A,Q12T185,10.881.254.196.167,10.663.315.582.275,Hiệp Thành 43,145,HT43 466A NAT,Đang khai thác,2001624,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,60,544,Q12 179,10.882.718,106.630.688,Ngã 3 Đông Quang,"145, 18",N3DQ 544 NAT,Đang khai thác,2001625,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,60,38/4C,Q12 180,10.881.665,106.628.135,Trường mầm non Hiệp Thành,"145, 18",TmnHT 38/4C NAT,Đang khai thác,2001627,Ô sơn,Nguyễn Ảnh Thủ,No,No
30_1,60,Nhà văn hóa lao động Quận 12,Q12T186,10.877.846.717.834,10.662.539.672.852,Nhà văn hóa lao động Quận 12,145,NvhldQ12 NvhldQ12 NAT,Đang khai thác,2001629,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,60,Trường Họa Mi 2,Q12T187,10.875.764.846.802,10.662.355.804.443,Trường Họa Mi 2,145,THM2 THM2 NAT,Đang khai thác,2001630,Trụ dừng,Nguyễn Ảnh Thủ,No,No
30_1,60,50,QHMT111,10.875.144.004.822,10.662.274.169.922,Chợ Hiệp Thành,145,CHT 50 NAT,Đang khai thác,2001628,Ô sơn,Nguyễn Ánh Thủ,No,No
30_1,60,100,QHMT112,10.873.188.972.473,10.662.090.301.514,KCN Tân Thới Hiệp,145,KTTH 100 NAT,Đang khai thác,2001631,Trụ dừng,Nguyễn Ánh Thủ,No,No
30_1,60,138,QHMT113,10.871.397.018.433,10.661.931.610.107,Cây xăng Hiệp Thành,145,CxHT 138 NAT,Đang khai thác,2001632,Trụ dừng,Nguyễn Ánh Thủ,No,No
30_1,60,180,QHMT114,10.869.835.853.577,10.661.798.858.643,Ngã 3 Đông Quang,145,N3DQ 180 NAT,Đang khai thác,2001633,Trụ dừng,Nguyễn Ánh Thủ,No,No
30_1,60,Trường Nguyễn Hữu Cầu,QHMT250,10.866.444.587.708,10.661.473.846.436,Cây xăng Minh Luân,"145, 24, 48",CxML TNHC NAT,Đang khai thác,2001635,Nhà chờ,Nguyễn Ánh Thủ,No,No
30_1,60,74/4,QHMT116,10.864.206.314.087,10.661.312.103.271,Trường Nguyễn Trãi,"145, 24, 48",TNT 74/4 NAT,Đang khai thác,2001634,Trụ dừng,Nguyễn Ánh Thủ,No,No
30_1,60,127/1,QHMT117,10.860.050.201.416,10.661.029.815.674,Ngã tư Nước Đá,"145, 24, 48",NtND 127/1 NAT,Đang khai thác,2001636,Trụ dừng,Nguyễn Ánh Thủ,No,No
30_1,60,150A/1,QHMT118,10.857.827.186.584,10.660.880.279.541,Trường CĐ GTVT,"145, 24, 48",TCG 150A/1 NAT,Đang khai thác,2001637,Trụ dừng,Nguyễn Ánh Thủ,No,No
30_1,60,155/4,QHMT119,10.855.922.698.975,10.660.757.446.289,Ngã tư Trung Chánh,"145, 24, 48",NtTC 155/4 NAT,Đang khai thác,2001638,Trụ dừng,Nguyễn Ánh Thủ,No,No
30_1,60,Quán ăn xuyên Á,QHMT229,10.853.538,106.608.179,Trung tâm văn hóa Quận 12 - Ngã 4 Trung Chánh,"122, 13, 145, 71, 74, 94",TtvhQ12-N4TC QaxA Ql22,Đang khai thác,2001237,Nhà chờ,Quốc lộ 22,No,No
30_1,60,3A,HHM 057,10.850.092,106.610.395,Cư xá Bà Điểm,"122, 145, 24, 71, 74, 85",CxBD 3A Ql22,Đang khai thác,2001238,Nhà chờ,Quốc lộ 22,No,No
30_1,60,1B,HHM 058,10.845.124,10.661.356,Bến xe An Sương,"122, 13, 145, 24, 60-1, 65, 66, 71, 74, 85, 94",BxAS 1B Ql22,Đang khai thác,2001239,Trụ dừng,Quốc lộ 22,No,No
30_1,60,601,Q12 134,10.841.209,106.615.925,Chợ Chiều,"04, 104, 145, 27, 41, 65, 66",CC 601 TC,Đang khai thác,200171,Nhà chờ,Trường Chinh,No,No
30_1,60,487,Q12 135,10.837.863,106.618.044,Bitis,"04, 104, 145, 27, 41, 65, 66",B 487 TC,Đang khai thác,200167,Nhà chờ,Trường Chinh,No,No
30_1,60,257,Q12 136,10.834.623,106.620.163,Chùa Lạc Quang,"04, 104, 145, 27, 41, 65, 66",CLQ 257 TC,Đang khai thác,200172,Nhà chờ,Trường Chinh,No,No
30_1,60,Chùa Vĩnh Phước,Q12 137,10.831.836,106.621.928,Chùa Vĩnh Phước,"04, 104, 145, 27, 41, 65, 66",CVP CVP TC,Đang khai thác,200168,Nhà chờ,Trường Chinh,No,No
30_1,60,113,Q12 138,1.082.898,106.623.768,Siêu thị Chợ Lớn,"04, 104, 145, 27, 41, 65, 66",StCL 113 TC,Đang khai thác,200170,Nhà chờ,Trường Chinh,No,No
30_1,60,Kế 2/6B,Q12 139,1.082.624,10.662.586,Thiên Hòa,"04, 104, 13, 145, 23, 27, 41, 61-8, 62, 65, 66, 94",TH K2/6B TC,Đang khai thác,200169,Nhà chờ,Trường Chinh,No,No
30_1,60,8,QTP 010,10.822.315,106.629.825,Trạm Dệt Thành Công,"04, 104, 13, 145, 23, 27, 32, 41, 61-8, 62, 65, 66, 94, 95",TDTC 8 TC,Đang khai thác,200174,Nhà chờ,Trường Chinh,No,No
30_1,60,881,QTP 011,10.819.386,106.630.615,Trạm KCN Tân Bình,"04, 104, 145, 23, 27, 28, 62, 65, 66",TKTB 881 TC,Đang khai thác,200173,Nhà chờ,Trường Chinh,No,No
30_1,60,2,QTP 012,10.817.114,106.631.472,Trạm Coopmart Thắng Lợi,"04, 104, 145, 23, 27, 28, 62, 65, 66",TCTL 2 TC,Đang khai thác,200176,Nhà chờ,Trường Chinh,No,No
30_1,60,28/7B,QTP 013,10.812.878,106.632.748,Chế Lan Viên,"04, 104, 145, 23, 27, 28, 62, 65, 66",CLV 28/7B TC,Đang khai thác,200175,Nhà chờ,Trường Chinh,No,No
30_1,60,1/3,QTP 014,10.808.209,106.634.262,Trạm Đài Liệt Sỹ,"04, 104, 145, 16, 23, 27, 28, 48, 62, 65, 66",TDLS 1/3 TC,Đang khai thác,200177,Nhà chờ,Trường Chinh,No,No
30_1,60,680 (Thượng Uyển),QTB 118,10.806.144,106.636.055,Thượng Uyển,"04, 104, 145, 28",TU 680(U CH,Đang khai thác,200178,Nhà chờ,Cộng Hòa,No,No
30_1,60,401,QTB 119,10.803.541,106.637.887,Tân Kỳ Tân Quý,"04, 104, 145, 28",TKTQ 401 CH,Đang khai thác,200180,Trụ dừng,Cộng Hòa,No,No
30_1,60,364 (công ty Ree),QTB 120,10.802.371,106.640.253,Trạm ETown,"04, 104, 145, 28",TE 364(tR CH,Đang khai thác,200181,Nhà chờ,Cộng Hòa,No,No
30_1,60,303,QTB 121,10.802.055,106.644.292,Ngã ba Bình Giã,"04, 104, 145, 28",NbBG 303 CH,Đang khai thác,200179,Trụ dừng,Cộng Hòa,No,No
30_1,60,19A (Công ty Lô Hội),QTB 122,10.801.544,106.650.413,Hoàng Hoa Thám,"04, 104, 145, 28",HHT 19A(tLH CH,Đang khai thác,200183,Nhà chờ,Cộng Hòa,No,No
30_1,60,20Bis,QTB 123,10.801.254,106.653.637,Pico Plaza,"04, 104, 145, 28",PP 20Bis CH,Đang khai thác,200182,Nhà chờ,Cộng Hòa,No,No
30_1,60,35-37,QTB 124,10.800.985,106.656.679,Trạm Út tịch,"04, 104, 145, 28",TÚt 35-37 CH,Đang khai thác,200185,Trụ dừng,Cộng Hòa,No,No
30_1,60,Đối diện 58 (Siêu thị Maximart),QTB 125,10.800.833,106.658.819,Lăng Cha Cả,"04, 104, 145, 28",LCC Dd58(tM CH,Đang khai thác,200184,Nhà chờ,Cộng Hòa,No,No
30_1,60,216,QTB 038,10.7999,106.660.321,Lăng Cha Cả,"08, 103, 119, 145, 148, 50, 51, 59, 64",LCC 216 HVT,Đang khai thác,200600,Trụ dừng,Hoàng Văn Thụ,No,No
30_1,60,340H,QTB 039,1.079.717,106.657.425,Công an Quận Tân Bình,"08, 103, 119, 145, 148, 50, 51, 59, 64",CaQTB 340H HVT,Đang khai thác,200602,Trụ dừng,Hoàng Văn Thụ,No,No
30_1,60,20 (B9),QTB 064,10.796.122,106.655.145,Hội Chợ Triển lãm Tân Bình,"08, 103, 119, 13, 145, 148, 149, 30, 50, 51, 59, 64, 65, 66, 94",HCTlTB 20( XD,Đang khai thác,200604,Trụ dừng,Xuân Diệu,No,No
30_1,60,149 (E62),QTB 065,10.796.032,106.654.066,Trường Phạm Ngũ Lão,"08, 103, 119, 145, 148, 149, 30, 50, 51, 59, 64, 65, 66",TPNL 149( XH,Đang khai thác,200603,Trụ dừng,Xuân Hồng,No,No
30_1,60,23,QTB 066,10.794.256,106.652.184,Cây xăng dầu,"08, 103, 119, 145, 148, 149, 30, 50, 51, 59, 64, 65, 66",Cxd 23 XH,Đang khai thác,200606,Trụ dừng,Xuân Hồng,No,No
30_1,60,733-739,QTB 029,10.792.122,1.066.528,Bệnh viện Thống Nhất,"08, 119, 145, 148, 50, 59, 66",BvTN 733-739 LTK,Đang khai thác,200605,Trụ dừng,Lý Thường Kiệt,No,No
30_1,60,1103,QTB 131,10.788.628,106.651.776,Cây xăng Lạc Long Quân,"145, 148",CxLLQ 1103 LLQ,Đang khai thác,2001639,Biển treo,Lạc Long Quân,No,No
30_1,60,933,QTB 132,10.784.233,106.650.848,Trạm Công Thọ,"145, 148",TCT 933 LLQ,Đang khai thác,2001640,Biển treo,Lạc Long Quân,No,No
30_1,60,759,QTB 133,10.781.511,106.649.994,Ni sư Huỳnh Liên,"145, 148",NsHL 759 LLQ,Đang khai thác,2001641,Biển treo,Lạc Long Quân,No,No
30_1,60,656 (133),QTB 134,10.777.941,106.649.786,Chùa Giác Lâm,"145, 148",CGL 656( LLQ,Đang khai thác,2001642,Trụ dừng,Lạc Long Quân,No,No
30_1,60,523-525 (176A),QTB 135,1.077.547,106.648.396,Ngã tư Lạc Long Quân,"145, 148",NtLLQ 523-525( LLQ,Đang khai thác,2001643,Trụ dừng,Lạc Long Quân,No,No
30_1,60,501,Q11 074,10.774.116,106.647.484,Âu Cơ,"145, 148, 38",AC 501 LLQ,Đang khai thác,2001644,Trụ dừng,Lạc Long Quân,No,No
30_1,60,345F,Q11 075,10.770.237,106.644.716,Trạm Đăng Kiểm,"145, 148, 38",TDK 345F LLQ,Đang khai thác,2001646,Trụ dừng,Lạc Long Quân,No,No
30_1,60,Trường Lạc Long Quân,Q11 076,10.767.818,106.642.989,Trường Lê Quý Đôn,"145, 148, 38",TLQD TLLQ LLQ,Đang khai thác,2001645,Nhà chờ,Lạc Long Quân,No,No
30_1,60,569 (596),Q11 064,10.763.649,106.644.706,công an P10,"144, 145, 148",caP 569( MP,Đang khai thác,2001776,Trụ dừng,Minh Phụng,No,No
30_1,60,461,Q11 065,10.761.968,106.644.459,Đội Cung,"144, 145, 148",DC 461 MP,Đang khai thác,2001777,Trụ dừng,Minh Phụng,No,No
30_1,60,385,Q11 066,10.759.449,106.644.051,THCS Lê Anh Xuân,"144, 145, 148",TLAX 385 MP,Đang khai thác,2001779,Trụ dừng,Minh Phụng,No,No
30_1,60,341,Q11 067,1.075.736,106.643.654,Minh Phụng,"145, 148",MP 341 MP,Đang khai thác,2001647,Trụ dừng,Minh Phụng,No,No
30_1,60,275,Q11 068,10.755.175,106.643.311,Cây Gõ,"145, 148",CG 275 MP,Đang khai thác,2001649,Ô sơn,Minh Phụng,No,No
30_1,60,799,Q6 041,10.754.021,106.644.003,Trường Nguyễn Đức Cảnh,"09, 119, 139, 145, 16, 62-10, 62-2, 62-7, 62-8, 81, 84",TNDC 799 HB,Đang khai thác,200721,Nhà chờ,Hồng Bàng,No,No
30_1,60,735,Q6 042,10.753.789,106.645.955,Chùa Nam Phổ Đà,"09, 119, 139, 145, 16, 62-10, 62-2, 62-7, 62-8, 81, 84",CNPD 735 HB,Đang khai thác,200723,Trụ dừng,Hồng Bàng,No,No
30_1,60,647,Q6 043,10.753.647,106.647.323,Lò Siêu,"09, 119, 139, 145, 16, 62-10, 62-2, 62-7, 62-8, 81, 84",LS 647 HB,Đang khai thác,200722,Trụ dừng,Hồng Bàng,No,No
30_1,60,GA HKXB CHỢ LỚN B,BX84,10.751.185.417.175,10.665.106.964.111,Bến xe Chợ Lớn,"05, 101, 103, 145, 16, 17, 23, 61, 66, 68, 84",BxCL GHCLB LQS,Đang khai thác,200278,Bến xe,Lê Quang Sung,Yes,Yes
29_1,1,Bến xe Miền Tây,BX 46,10.740.705,106.618.317,Bến xe Miền Tây,"02, 10, 102, 119, 139, 14, 144, 148, 151, 32, 39, 41, 60-1, 61-8, 91",BxMT BxMT KDV,Đang khai thác,100725,Bến xe,Kinh Dương Vương,Yes,Yes
29_1,1,49-51 (317),QBT 009,10.743.396,10.662.136,"49-51 (317), Kinh Dương Vương","02, 09, 119, 139, 14, 144, 148, 25",49-51(KDV 49-51( KDV,Chưa khai thác,1004149,Ô sơn,Kinh Dương Vương,No,No
29_1,1,7,QBT 010,10.744.919,106.623.162,Dương Tự Quản,"02, 09, 119, 139, 14, 144, 148, 25, 32, 61, 62-10, 62-11, 62-2, 62-8, 84",DTQ 7 KDV,Đang khai thác,100140,Trụ dừng,Kinh Dương Vương,No,No
29_1,1,421,Q6 003,10.742.985,106.623.602,Chợ An Dương Vương,"144, 61",CADV 421 ADV,Đang khai thác,100761,Ô sơn,An Dương Vương,No,No
29_1,1,426,Q6 004,10.740.065,106.623.548,Lý Chiêu Hoàng,"101, 144, 61",LCH 426 ADV,Đang khai thác,1001589,Ô sơn,An Dương Vương,No,No
29_1,1,129,Q6 056,10.738.973,106.624.367,Nhà hàng Đại Hỷ,144,NhDH 129 LCH,Đang khai thác,1001592,Trụ dừng,Lý Chiêu Hoàng,No,No
29_1,1,99,Q6 057,10.738.758,106.626.402,Trần Văn Kiểu,144,TVK 99 LCH,Đang khai thác,1001590,Ô sơn,Lý Chiêu Hoàng,No,No
29_1,1,61,Q6 058,10.737.309,106.630.071,Trường THCS Phú Định,144,TTPD 61 LCH,Đang khai thác,1001593,Trụ dừng,Lý Chiêu Hoàng,No,No
29_1,1,Đối diện 156/1,Q6 080,10.737.114,10.663.322,Lý Chiêu Hoàng,144,LCH Dd156/1 LCH,Chưa khai thác,1004607,Ô sơn,Lý Chiêu Hoàng,No,No
29_1,1,713-715,Q6 081,10.738.384,106.635.447,Cầu Phạm Văn Chí,"101, 144, 62-11",CPVC 713-715 PVC,Đang khai thác,1001595,Trụ dừng,Phạm Văn Chí,No,No
29_1,1,621,Q6 082,10.740.545,106.639.169,Nhà máy rượu Bình Tây,"144, 62-11",NmrBT 621 PVC,Đang khai thác,1001594,Trụ dừng,Phạm Văn Chí,No,No
29_1,1,483,Q6 083,10.741.804,106.641.471,Bình Tiên,"144, 62-11",BT 483 PVC,Đang khai thác,1001596,Trụ dừng,Phạm Văn Chí,No,No
29_1,1,333,Q6 084,10.744.392,106.645.972,Phạm Phú Thứ,"144, 62-11",PPT 333 PVC,Đang khai thác,1001597,Trụ dừng,Phạm Văn Chí,No,No
29_1,1,117-181,Q6 085,10.745.188,106.647.339,Ban Chỉ huy Quân sự Phường 4,"144, 62-11",BChQsP4 117-181 PVC,Đang khai thác,1001607,Trụ dừng,Phạm Văn Chí,No,No
29_1,1,81,Q6 086,10.746.231,106.649.303,Ủy ban nhân dân Quận 6,"144, 62-11",?bndQ6 81 PVC,Đang khai thác,1001598,Trụ dừng,Phạm Văn Chí,No,No
29_1,1,22,Q6 070,10.747.523,10.664.955,Bãi Sậy,144,BS 22 PDH,Chưa khai thác,1004606,Ô sơn,Phạm Đình Hổ,No,No
29_1,1,27,Q6 095,10.750.232,106.652.554,Chu Văn An,"01, 05, 07, 10, 144, 150, 25, 47, 54, 56",CVA 27 TM,Đang khai thác,1001,Trụ dừng,Tháp Mười,No,No
29_1,1,399,Q5 024,10.754.111,106.656.749,Thuận Kiều Plaza,"06, 139, 144, 150, 17, 68",TKP 399 HB,Đang khai thác,100470,Nhà chờ,Hồng Bàng,No,No
29_1,1,Đối diện 59C,Q5 081,10.757.109,10.665.839,Bệnh viện Chợ Rẫy,"05, 144, 45, 91",BvCR Dd59C TK,Đang khai thác,100279,Nhà chờ,Thuận Kiều,No,No
29_1,1,698,Q11 022,10.757.636,106.657.387,Chợ Thiết,"119, 144, 66, 96",CT 698 NCT,Đang khai thác,1001608,Biển treo,Nguyễn Chí Thanh,No,No
29_1,1,816,Q11 023,10.756.951,10.665.412,Tạ Uyên,"119, 144, 66, 96",TU 816 NCT,Đang khai thác,1001599,Trụ dừng,Nguyễn Chí Thanh,No,No
29_1,1,114,Q11 082,10.758.002,106.653.603,Trạm Trần Quý - Tạ Uyên,"103, 144, 23",TTQ-TU 114 TU,Đang khai thác,100896,Trụ dừng,Tạ Uyên,No,No
29_1,1,258,Q11 093,10.758.298,106.651.901,Trần Quý,144,TQ 258 TQ,Đang khai thác,1001610,Ô sơn,Trần Quý,No,No
29_1,1,36,Q11 088,10.757.958,106.650.451,Nguyễn Thị Nhỏ,144,NTN 36 HHN,Đang khai thác,1001600,Trụ dừng,Hàn Hải Nguyên,No,No
29_1,1,176 (190),Q11 089,10.758.295,106.646.118,Trường Hàn Hải Nguyên,144,THHN 176( HHN,Đang khai thác,1001612,Trụ dừng,Hàn Hải Nguyên,No,No
29_1,1,292,Q11 090,10.758.379,106.644.469,Điện lạnh Vi Thành,144,DlVT 292 HHN,Đang khai thác,1001601,Trụ dừng,Hàn Hải Nguyên,No,No
29_1,1,382,Q11 061,10.759.729,10.664.426,THCS Lê Anh Xuân,"144, 145, 148",TLAX 382 MP,Đang khai thác,1001677,Trụ dừng,Minh Phụng,No,No
29_1,1,470,Q11 062,10.761.849,106.644.592,Đội Cung,"144, 145, 148",DC 470 MP,Đang khai thác,1001680,Trụ dừng,Minh Phụng,No,No
29_1,1,618,Q11 063,10.763.865,106.644.928,công an P10,"144, 145, 148",caP 618 MP,Đang khai thác,1001679,Trụ dừng,Minh Phụng,No,No
29_1,1,40A,Q11 043,10.767.302,106.641.181,Bãi xe buýt Đầm Sen,"11, 144, 15, 23, 38, 62, 69",BxbDS 40A HB,Đang khai thác,1001029,Ô sơn,Hòa Bình,No,No
29_1,1,72,Q11 044,10.768.496,106.639.137,Trường Hòa Bình,"144, 15, 23, 62, 64, 69",THB 72 HB,Đang khai thác,1001616,Trụ dừng,Hòa Bình,No,No
29_1,1,45 (Đối diện công viên nước Đầm Sen),QTP 146,10.769.367,10.663.707,Đầm Sen,"144, 15, 62, 64, 69",DS 45(dcvnDS HB,Đang khai thác,1001604,Biển treo,Hòa Bình,No,No
29_1,1,116,QTP 145,10.769.599,106.634.604,Chùa Huệ Quang,"144, 15, 62, 64, 69",CHQ 116 HB,Đang khai thác,1001617,Trụ dừng,Hòa Bình,No,No
29_1,1,126,QTP 144,1.077.001,106.632.839,Ngã 4 Hòa Bình,"144, 15, 62, 64",N4HB 126 HB,Đang khai thác,1001619,Trụ dừng,Hòa Bình,No,No
29_1,1,214,QTP 143,10.771.277,106.629.044,Trung Tâm Mua Sắm,"144, 15, 32",TTMS 214 HB,Đang khai thác,1001621,Ô sơn,Hòa Bình,No,No
29_1,1,278,QTP 142,10.772.361,106.626.106,Ngã 4 bốn xã,"144, 15",N4bx 278 HB,Đang khai thác,1001605,Trụ dừng,Hòa Bình,No,No
